RowID;OrderID;OrderDate;ShipDate;ShipMode;CustomerID;CustomerName;Segment;Country;City;State;PostalCode;Region;ProductID;Category;Sub-Category;ProductName;Sales;Quantity;Discount;Profit;DeliveryDays;
4189;CA-2017-112536;18/5/2017;23/5/2017;StandardClass;SG-20890;SusanGilcrest;Corporate;UnitedStates;Mcallen;Texas;78501;Central;OFF-ST-10004835;OfficeSupplies;Storage;PlasticStackingCrates&Casters;8928;2;0,2;0,6696;5;
4190;CA-2016-157714;26/9/2016;1/10/2016;SecondClass;CS-12175;CharlesSheldon;Corporate;UnitedStates;IowaCity;Iowa;52240;Central;OFF-PA-10004022;OfficeSupplies;Paper;HammermillColorCopierPaper(28Lb,and96Bright);9,99;1;0;44955;5;
4191;CA-2017-166709;17/11/2017;22/11/2017;StandardClass;HL-15040;HunterLopez;Consumer;UnitedStates;Newark;Delaware;19711;East;TEC-CO-10004722;Technology;Copiers;CanonimageCLASS2200AdvancedCopier;10499,97;3;0;50399856;5;
4192;CA-2015-129392;8/7/2015;8/7/2015;SameDay;DM-13015;DarrinMartin;Consumer;UnitedStates;Houston;Texas;77070;Central;OFF-PA-10004248;OfficeSupplies;Paper;Xerox1990;21,12;5;0,2;6,6;0;
4193;CA-2015-150875;16/11/2015;20/11/2015;StandardClass;HK-14890;HeatherKirkland;Corporate;UnitedStates;Boise;Idaho;83704;West;FUR-TA-10000577;Furniture;Tables;BretfordCR4500SeriesSlimRectangularTable;696,42;2;0;1601766;4;
4194;CA-2015-150875;16/11/2015;20/11/2015;StandardClass;HK-14890;HeatherKirkland;Corporate;UnitedStates;Boise;Idaho;83704;West;TEC-PH-10001254;Technology;Phones;JabraBIZ2300DuoQDDuoCordedï¿½ï¿½ï¿½ï¿½ï¿½ï¿½;304776;3;0,2;228582;4;
4195;CA-2015-154200;18/6/2015;22/6/2015;StandardClass;BG-11740;BruceGeld;Consumer;UnitedStates;SanDiego;California;92105;West;OFF-AR-10001044;OfficeSupplies;Art;BOSTONRanger#55PencilSharpener,Black;51,98;2;0;150742;4;
4196;CA-2016-124233;8/4/2016;14/4/2016;StandardClass;CK-12595;ClytieKelty;Consumer;UnitedStates;LosAngeles;California;90032;West;FUR-FU-10002597;Furniture;Furnishings;C-LineMagneticCubicleKeepers,ClearPolypropylene;24,7;5;0;10374;6;
4197;US-2015-134271;18/4/2015;23/4/2015;SecondClass;RF-19735;RolandFjeld;Consumer;UnitedStates;NewYorkCity;NewYork;10024;East;OFF-LA-10004093;OfficeSupplies;Labels;Avery486;21,93;3;0;103071;5;
4198;US-2016-161683;3/12/2016;8/12/2016;StandardClass;CJ-12010;CarolineJumper;Consumer;UnitedStates;Philadelphia;Pennsylvania;19134;East;OFF-AP-10000179;OfficeSupplies;Appliances;HoneywellEnviracairePortableHEPAAirCleanerforupto10x16Room;394816;4;0,2;937688;5;
4199;US-2016-161683;3/12/2016;8/12/2016;StandardClass;CJ-12010;CarolineJumper;Consumer;UnitedStates;Philadelphia;Pennsylvania;19134;East;OFF-BI-10001072;OfficeSupplies;Binders;GBCClearCover,8-1/2x11,unpunched,25coversperpack;18192;4;0,7;-145536;5;
4200;CA-2015-143105;10/12/2015;10/12/2015;SameDay;MA-17560;MattAbelman;HomeOffice;UnitedStates;NewYorkCity;NewYork;10024;East;OFF-LA-10004093;OfficeSupplies;Labels;Avery486;7,31;1;0;34357;0;
4201;CA-2015-143105;10/12/2015;10/12/2015;SameDay;MA-17560;MattAbelman;HomeOffice;UnitedStates;NewYorkCity;NewYork;10024;East;TEC-CO-10002095;Technology;Copiers;HewlettPackard610ColorDigitalCopier/Printer;799984;2;0,2;249995;0;
4202;CA-2015-143105;10/12/2015;10/12/2015;SameDay;MA-17560;MattAbelman;HomeOffice;UnitedStates;NewYorkCity;NewYork;10024;East;OFF-PA-10002713;OfficeSupplies;Paper;AdamsPhoneMessageBook,200MessageCapacity,81/16ï¿½ï¿½ï¿½ï¿½ï¿½;41,28;6;0;189888;0;
4203;CA-2015-143105;10/12/2015;10/12/2015;SameDay;MA-17560;MattAbelman;HomeOffice;UnitedStates;NewYorkCity;NewYork;10024;East;OFF-PA-10002254;OfficeSupplies;Paper;Xerox1883;184,66;7;0;849436;0;
4204;CA-2014-145387;31/10/2014;2/11/2014;SecondClass;AM-10705;AnneMcFarland;Consumer;UnitedStates;Cranston;RhodeIsland;2920;East;OFF-AR-10001683;OfficeSupplies;Art;LumberCrayons;49,25;5;0;18715;2;
4205;CA-2014-145387;31/10/2014;2/11/2014;SecondClass;AM-10705;AnneMcFarland;Consumer;UnitedStates;Cranston;RhodeIsland;2920;East;OFF-PA-10002195;OfficeSupplies;Paper;"RSVPCards&Envelopes,BlankWhite,8-1/2""X11"",24Cards/25Envelopes/Set";10,16;2;0;47752;2;
4206;CA-2014-145387;31/10/2014;2/11/2014;SecondClass;AM-10705;AnneMcFarland;Consumer;UnitedStates;Cranston;RhodeIsland;2920;East;FUR-FU-10002364;Furniture;Furnishings;EldonExpressionsWoodDeskAccessories,Oak;14,76;2;0;42804;2;
4207;CA-2014-145387;31/10/2014;2/11/2014;SecondClass;AM-10705;AnneMcFarland;Consumer;UnitedStates;Cranston;RhodeIsland;2920;East;OFF-BI-10004001;OfficeSupplies;Binders;GBCRecycledVeloBinderCovers;34,08;2;0;156768;2;
4208;CA-2014-145387;31/10/2014;2/11/2014;SecondClass;AM-10705;AnneMcFarland;Consumer;UnitedStates;Cranston;RhodeIsland;2920;East;FUR-FU-10000023;Furniture;Furnishings;EldonWaveDeskAccessories;17,67;3;0;77748;2;
4209;CA-2014-145387;31/10/2014;2/11/2014;SecondClass;AM-10705;AnneMcFarland;Consumer;UnitedStates;Cranston;RhodeIsland;2920;East;FUR-CH-10002320;Furniture;Chairs;HonPagodaStackingChairs;1604,9;5;0;481,47;2;
4210;CA-2014-145387;31/10/2014;2/11/2014;SecondClass;AM-10705;AnneMcFarland;Consumer;UnitedStates;Cranston;RhodeIsland;2920;East;FUR-TA-10003238;Furniture;Tables;"ChromcraftBull-NoseWood48""x96""RectangularConferenceTables";385686;1;0,3;-606078;2;
4211;CA-2017-109715;9/12/2017;14/12/2017;StandardClass;AH-10585;AngeleHood;Consumer;UnitedStates;Chicago;Illinois;60623;Central;OFF-PA-10004965;OfficeSupplies;Paper;Xerox1921;15984;2;0,2;4995;5;
4212;CA-2014-166457;5/5/2014;9/5/2014;SecondClass;PF-19120;PeterFuller;Consumer;UnitedStates;Richmond;Kentucky;40475;South;OFF-PA-10003016;OfficeSupplies;Paper;"Adams""WhileYouWereOut""MessagePads";9,42;3;0;4239;4;
4213;CA-2014-166457;5/5/2014;9/5/2014;SecondClass;PF-19120;PeterFuller;Consumer;UnitedStates;Richmond;Kentucky;40475;South;OFF-AR-10003651;OfficeSupplies;Art;Newell350;6,56;2;0;19024;4;
4214;CA-2014-166457;5/5/2014;9/5/2014;SecondClass;PF-19120;PeterFuller;Consumer;UnitedStates;Richmond;Kentucky;40475;South;OFF-PA-10001363;OfficeSupplies;Paper;Xerox1933;24,56;2;0;115432;4;
4215;CA-2016-164637;4/3/2016;8/3/2016;StandardClass;RD-19480;RickDuston;Consumer;UnitedStates;Mishawaka;Indiana;46544;Central;OFF-BI-10003876;OfficeSupplies;Binders;"GreenCanvasBinderfor8-1/2""x14""Sheets";128,4;3;0;64,2;4;
4216;CA-2014-103590;30/11/2014;4/12/2014;StandardClass;JL-15505;JeremyLonsdale;Consumer;UnitedStates;MountVernon;NewYork;10550;East;OFF-EN-10004007;OfficeSupplies;Envelopes;ParkRidgeEmbossedExecutiveBusinessEnvelopes;62,28;4;0;292716;4;
4217;CA-2015-111234;18/2/2015;22/2/2015;StandardClass;AB-10600;AnnBlume;Corporate;UnitedStates;LosAngeles;California;90004;West;OFF-LA-10002271;OfficeSupplies;Labels;SmeadAlpha-ZColor-CodedSecondAlphabeticalLabelsandStarterSet;9,24;3;0;44352;4;
4218;CA-2017-149881;1/4/2017;3/4/2017;FirstClass;NC-18535;NickCrebassa;Corporate;UnitedStates;SanFrancisco;California;94110;West;FUR-BO-10003894;Furniture;Bookcases;SafcoValueMateSteelBookcase,BakedEnamelFinishonSteel,Black;482664;8;0,15;85176;2;
4219;CA-2017-149881;1/4/2017;3/4/2017;FirstClass;NC-18535;NickCrebassa;Corporate;UnitedStates;SanFrancisco;California;94110;West;TEC-MA-10000418;Technology;Machines;CubifyCubeX3DPrinterDoubleHeadPrint;4799984;2;0,2;3599988;2;
4220;CA-2017-134565;11/6/2017;13/6/2017;SecondClass;TB-21400;TomBoeckenhauer;Consumer;UnitedStates;Seattle;Washington;98103;West;OFF-PA-10004243;OfficeSupplies;Paper;Xerox1939;37,94;2;0;182112;2;
4221;CA-2017-134565;11/6/2017;13/6/2017;SecondClass;TB-21400;TomBoeckenhauer;Consumer;UnitedStates;Seattle;Washington;98103;West;OFF-BI-10001759;OfficeSupplies;Binders;"AccoPressboardCoverswithStorageHooks,147/8""x11"",DarkBlue";18288;6;0,2;66294;2;
4222;CA-2017-134565;11/6/2017;13/6/2017;SecondClass;TB-21400;TomBoeckenhauer;Consumer;UnitedStates;Seattle;Washington;98103;West;TEC-MA-10001570;Technology;Machines;CiscoDesktopCollaborationExperienceDX650IPVideoPhone;385,8;5;0,2;1302075;2;
4223;CA-2017-134565;11/6/2017;13/6/2017;SecondClass;TB-21400;TomBoeckenhauer;Consumer;UnitedStates;Seattle;Washington;98103;West;OFF-ST-10004804;OfficeSupplies;Storage;"Belkin19""VentedEquipmentShelf,Black";102,96;2;0;10296;2;
4224;CA-2017-134565;11/6/2017;13/6/2017;SecondClass;TB-21400;TomBoeckenhauer;Consumer;UnitedStates;Seattle;Washington;98103;West;FUR-BO-10001519;Furniture;Bookcases;O'Sullivan3-ShelfHeavy-DutyBookcases;174,42;3;0;418608;2;
4225;CA-2016-108644;30/9/2016;3/10/2016;FirstClass;SJ-20215;SarahJordon;Consumer;UnitedStates;Quincy;Illinois;62301;Central;OFF-BI-10000343;OfficeSupplies;Binders;"PressboardCoverswithStorageHooks,91/2""x11"",LightBlue";1964;2;0,8;-32406;3;
4226;US-2014-102631;13/12/2014;17/12/2014;StandardClass;EB-13840;EllisBallard;Corporate;UnitedStates;Chicago;Illinois;60623;Central;FUR-FU-10003930;Furniture;Furnishings;HowardMiller12-3/4DiameterAccuwaveDSWallClock;94428;3;0,6;-424926;4;
4227;CA-2017-120327;11/11/2017;16/11/2017;StandardClass;WB-21850;WilliamBrown;Consumer;UnitedStates;Urbandale;Iowa;50322;Central;OFF-FA-10004854;OfficeSupplies;Fasteners;VinylCoatedWirePaperClipsinOrganizerBox,800/Box;45,92;4;0;215824;5;
4228;CA-2015-154970;5/1/2015;10/1/2015;StandardClass;SR-20740;StevenRoelle;HomeOffice;UnitedStates;Seattle;Washington;98103;West;FUR-CH-10003396;Furniture;Chairs;GlobalDeluxeStenoChair;61584;1;0,2;-69282;5;
4229;CA-2016-113803;24/3/2016;26/3/2016;FirstClass;VG-21805;VivekGrady;Corporate;UnitedStates;Richmond;Indiana;47374;Central;OFF-PA-10001994;OfficeSupplies;Paper;"InkJetNoteandGreetingCards,8-1/2""x5-1/2""CardSize";22,48;1;0;103408;2;
4230;CA-2017-100223;5/7/2017;10/7/2017;StandardClass;LS-16945;LindaSouthworth;Corporate;UnitedStates;Dallas;Texas;75220;Central;FUR-FU-10003601;Furniture;Furnishings;Deflect-oRollaMatStudded,BeveledMatforMediumPileCarpeting;332028;9;0,6;-3486294;5;
4231;CA-2017-100223;5/7/2017;10/7/2017;StandardClass;LS-16945;LindaSouthworth;Corporate;UnitedStates;Dallas;Texas;75220;Central;OFF-BI-10003429;OfficeSupplies;Binders;CardinalHOLDit!BinderInsertStrips,ExtraStrips;11394;9;0,8;-176607;5;
4232;CA-2017-100223;5/7/2017;10/7/2017;StandardClass;LS-16945;LindaSouthworth;Corporate;UnitedStates;Dallas;Texas;75220;Central;OFF-PA-10000232;OfficeSupplies;Paper;Xerox1975;15552;3;0,2;56376;5;
4233;CA-2017-100223;5/7/2017;10/7/2017;StandardClass;LS-16945;LindaSouthworth;Corporate;UnitedStates;Dallas;Texas;75220;Central;OFF-PA-10002195;OfficeSupplies;Paper;Xerox1966;31104;6;0,2;112752;5;
4234;CA-2017-100223;5/7/2017;10/7/2017;StandardClass;LS-16945;LindaSouthworth;Corporate;UnitedStates;Dallas;Texas;75220;Central;OFF-BI-10004492;OfficeSupplies;Binders;Tuf-VinBinders;6316;1;0,8;-104214;5;
4235;CA-2014-168823;21/9/2014;24/9/2014;FirstClass;MA-17560;MattAbelman;HomeOffice;UnitedStates;Philadelphia;Pennsylvania;19143;East;OFF-PA-10004000;OfficeSupplies;Paper;WhileYouWereOutPads,50perPad,4x51/4,GreenCycle;11352;3;0,2;41151;3;
4236;CA-2014-168823;21/9/2014;24/9/2014;FirstClass;MA-17560;MattAbelman;HomeOffice;UnitedStates;Philadelphia;Pennsylvania;19143;East;OFF-LA-10004425;OfficeSupplies;Labels;Staple-onlabels;20808;9;0,2;70227;3;
4237;CA-2016-162404;23/7/2016;27/7/2016;StandardClass;NF-18475;NeilFranzï¿½ï¿½ï¿½ï¿½;HomeOffice;UnitedStates;Rockford;Illinois;61107;Central;OFF-BI-10000948;OfficeSupplies;Binders;GBCLaserImprintableBindingSystemCovers,DesertSand;11416;4;0,8;-188364;4;
4238;CA-2017-104024;29/8/2017;3/9/2017;SecondClass;MD-17860;MichaelDominguez;Corporate;UnitedStates;Philadelphia;Pennsylvania;19134;East;OFF-AR-10001972;OfficeSupplies;Art;Newell323;9408;7;0,2;0,7056;5;
4239;CA-2017-147144;26/3/2017;28/3/2017;FirstClass;MZ-17335;MariaZettner;HomeOffice;UnitedStates;Seattle;Washington;98105;West;OFF-AR-10004587;OfficeSupplies;Art;Boston1827CommercialAdditionalCutter,DriveGear&GearRackfor1606;19,83;1;0;5949;2;
4240;CA-2017-158673;29/12/2017;4/1/2018;StandardClass;KB-16600;KenBrennan;Corporate;UnitedStates;GrandRapids;Michigan;49505;Central;OFF-PA-10000994;OfficeSupplies;Paper;Xerox1915;209,7;2;0;100656;6;
4241;CA-2014-133704;20/9/2014;26/9/2014;StandardClass;MA-17995;MichelleArnett;HomeOffice;UnitedStates;LosAngeles;California;90004;West;OFF-AP-10001366;OfficeSupplies;Appliances;Stapleholder;43,92;4;0;118584;6;
4242;CA-2014-133704;20/9/2014;26/9/2014;StandardClass;MA-17995;MichelleArnett;HomeOffice;UnitedStates;LosAngeles;California;90004;West;OFF-BI-10001636;OfficeSupplies;Binders;IbicoPlasticandWireSpiralBindingCombs;20232;3;0,2;65754;6;
4243;CA-2016-159142;4/4/2016;5/4/2016;FirstClass;ME-17320;MariaEtezadi;HomeOffice;UnitedStates;Springfield;Virginia;22153;South;TEC-PH-10001448;Technology;Phones;AnkerAstro15000mAhUSBPortableCharger;149,97;3;0;59988;1;
4244;CA-2016-159142;4/4/2016;5/4/2016;FirstClass;ME-17320;MariaEtezadi;HomeOffice;UnitedStates;Springfield;Virginia;22153;South;OFF-PA-10001776;OfficeSupplies;Paper;"WireboundMessageBooks,Four23/4""x5""FormsperPage,600SetsperBook";27,81;3;0;130707;1;
4245;CA-2014-138436;26/3/2014;30/3/2014;StandardClass;JD-15895;JonathanDoherty;Corporate;UnitedStates;LosAngeles;California;90036;West;TEC-AC-10002323;Technology;Accessories;SanDiskUltra32GBMicroSDHCClass10MemoryCard;66,3;3;0;8619;4;
4246;CA-2017-117702;28/11/2017;4/12/2017;StandardClass;LS-16975;LindsayShagiari;HomeOffice;UnitedStates;Baltimore;Maryland;21215;East;OFF-AR-10004582;OfficeSupplies;Art;BICBriteLinerGripHighlighters;1,64;1;0;0,738;6;
4247;CA-2017-117702;28/11/2017;4/12/2017;StandardClass;LS-16975;LindsayShagiari;HomeOffice;UnitedStates;Baltimore;Maryland;21215;East;FUR-FU-10000576;Furniture;Furnishings;LuxoProfessionalFluorescentMagnifierLampwithClamp-MountBase;1049,2;5;0;272792;6;
4248;CA-2017-117702;28/11/2017;4/12/2017;StandardClass;LS-16975;LindsayShagiari;HomeOffice;UnitedStates;Baltimore;Maryland;21215;East;FUR-FU-10004270;Furniture;Furnishings;EldonImageSeriesDeskAccessories,Burgundy;20,9;5;0;7524;6;
4249;CA-2016-157336;1/12/2016;5/12/2016;SecondClass;SJ-20500;ShirleyJackson;Consumer;UnitedStates;Fairfield;Connecticut;6824;East;OFF-BI-10004236;OfficeSupplies;Binders;"XtraLifeClearVueSlant-DRingBinder,White,3""";88,08;6;0;405168;4;
4250;CA-2016-157336;1/12/2016;5/12/2016;SecondClass;SJ-20500;ShirleyJackson;Consumer;UnitedStates;Fairfield;Connecticut;6824;East;FUR-CH-10004997;Furniture;Chairs;HonEvery-DaySeriesMulti-TaskChairs;751,92;4;0;150384;4;
4251;CA-2014-168130;19/9/2014;19/9/2014;SameDay;BS-11365;BillShonely;Corporate;UnitedStates;NewYorkCity;NewYork;10011;East;FUR-CH-10000988;Furniture;Chairs;HonOlsonStackerStools;887103;7;0,1;1774206;0;
4252;CA-2015-155068;23/10/2015;23/10/2015;SameDay;RA-19285;RalphArnett;Consumer;UnitedStates;Lakeland;Florida;33801;South;TEC-PH-10004897;Technology;Phones;MediabridgeSportArmbandiPhone5s;55944;7;0,2;-132867;0;
4253;CA-2015-155068;23/10/2015;23/10/2015;SameDay;RA-19285;RalphArnett;Consumer;UnitedStates;Lakeland;Florida;33801;South;OFF-AR-10002656;OfficeSupplies;Art;SanfordLiquidAccentHighlighters;10688;2;0,2;22712;0;
4254;CA-2015-155068;23/10/2015;23/10/2015;SameDay;RA-19285;RalphArnett;Consumer;UnitedStates;Lakeland;Florida;33801;South;TEC-PH-10004924;Technology;Phones;"SKILCRAFTTelephoneShoulderRest,2""x6,5""x2,5"",Black";11824;2;0,2;10346;0;
4255;CA-2017-163160;13/10/2017;16/10/2017;FirstClass;TS-21610;TroyStaebel;Consumer;UnitedStates;Freeport;Illinois;61032;Central;OFF-PA-10003127;OfficeSupplies;Paper;Easy-staplepaper;63312;3;0,2;205764;3;
4256;CA-2017-163160;13/10/2017;16/10/2017;FirstClass;TS-21610;TroyStaebel;Consumer;UnitedStates;Freeport;Illinois;61032;Central;OFF-BI-10000778;OfficeSupplies;Binders;GBCVeloBinderElectricBindingMachine;96784;4;0,8;-145176;3;
4257;CA-2017-163160;13/10/2017;16/10/2017;FirstClass;TS-21610;TroyStaebel;Consumer;UnitedStates;Freeport;Illinois;61032;Central;FUR-FU-10001424;Furniture;Furnishings;DaxClearBoxFrame;10476;3;0,6;-68094;3;
4258;CA-2015-101924;4/9/2015;9/9/2015;StandardClass;KB-16585;KenBlack;Corporate;UnitedStates;Medford;Oregon;97504;West;OFF-BI-10000962;OfficeSupplies;Binders;"AccoFlexibleACCOHIDESquareRingDataBinder,DarkBlue,111/2""X14""7/8""";9762;2;0,7;-68334;5;
4259;CA-2016-124793;14/3/2016;16/3/2016;FirstClass;MM-18280;MuhammedMacIntyre;Corporate;UnitedStates;Seattle;Washington;98103;West;FUR-CH-10002880;Furniture;Chairs;GlobalHigh-BackLeatherTilter,Burgundy;196784;2;0,2;-221382;2;
4260;CA-2017-118367;28/10/2017;2/11/2017;SecondClass;LO-17170;LoriOlson;Corporate;UnitedStates;NewYorkCity;NewYork;10035;East;OFF-EN-10004386;OfficeSupplies;Envelopes;RecycledInterofficeEnvelopeswithStringandButtonClosure,10x13;47,98;2;0;23,99;5;
4261;CA-2017-164819;15/10/2017;19/10/2017;SecondClass;RS-19420;RicardoSperren;Corporate;UnitedStates;Fairfield;Connecticut;6824;East;OFF-LA-10001045;OfficeSupplies;Labels;PermanentSelf-AdhesiveFileFolderLabelsforTypewritersbyUniversal;13,05;5;0;6003;4;
4262;CA-2017-158344;7/8/2017;11/8/2017;StandardClass;CC-12475;CindyChapman;Consumer;UnitedStates;Moorhead;Minnesota;56560;Central;TEC-AC-10002006;Technology;Accessories;MemorexMicroTravelDrive16GB;63,96;4;0;198276;4;
4263;CA-2017-123351;21/9/2017;25/9/2017;StandardClass;KT-16480;KeanThornton;Consumer;UnitedStates;Columbus;Georgia;31907;South;OFF-AP-10001242;OfficeSupplies;Appliances;APC7OutletNetworkSurgeArrestSurgeProtector;80,48;1;0;24144;4;
4264;CA-2017-110429;3/11/2017;8/11/2017;StandardClass;DM-13015;DarrinMartin;Consumer;UnitedStates;Philadelphia;Pennsylvania;19143;East;OFF-BI-10000216;OfficeSupplies;Binders;"Mead1stGear2""ZipperBinder,Asst,Colors";11673;3;0,7;-7782;5;
4265;US-2016-131611;5/11/2016;9/11/2016;StandardClass;EP-13915;EmilyPhan;Consumer;UnitedStates;Houston;Texas;77036;Central;FUR-TA-10002774;Furniture;Tables;LaminateOccasionalTables;863128;8;0,3;-1602952;4;
4266;US-2016-131611;5/11/2016;9/11/2016;StandardClass;EP-13915;EmilyPhan;Consumer;UnitedStates;Houston;Texas;77036;Central;OFF-BI-10004364;OfficeSupplies;Binders;StorexDuraProBinders;3564;3;0,8;-6237;4;
4267;US-2016-131611;5/11/2016;9/11/2016;StandardClass;EP-13915;EmilyPhan;Consumer;UnitedStates;Houston;Texas;77036;Central;FUR-BO-10000780;Furniture;Bookcases;O'SullivanPlantations2-DoorLibraryinLandveryOak;9566648;7;0,32;-2250976;4;
4268;US-2016-131611;5/11/2016;9/11/2016;StandardClass;EP-13915;EmilyPhan;Consumer;UnitedStates;Houston;Texas;77036;Central;OFF-BI-10001989;OfficeSupplies;Binders;PremiumTransparentPresentationCoversbyGBC;12588;3;0,8;-201408;4;
4269;US-2016-131611;5/11/2016;9/11/2016;StandardClass;EP-13915;EmilyPhan;Consumer;UnitedStates;Houston;Texas;77036;Central;TEC-AC-10004001;Technology;Accessories;LogitechWirelessHeadsetH600Over-The-HeadDesign;171,96;5;0,2;451395;4;
4270;US-2017-124821;25/6/2017;29/6/2017;SecondClass;AM-10705;AnneMcFarland;Consumer;UnitedStates;Seattle;Washington;98115;West;FUR-TA-10000688;Furniture;Tables;ChromcraftBull-NoseWoodRoundConferenceTableTop,WoodBase;871,4;4;0;148138;4;
4271;CA-2015-166975;26/11/2015;30/11/2015;StandardClass;SH-20635;StefanieHolloman;Corporate;UnitedStates;Jackson;Tennessee;38301;South;FUR-FU-10003930;Furniture;Furnishings;HowardMiller12-3/4DiameterAccuwaveDSWallClock;692472;11;0,2;1904298;4;
4272;CA-2016-123806;24/11/2016;27/11/2016;SecondClass;LA-16780;LauraArmstrong;Corporate;UnitedStates;Baltimore;Maryland;21215;East;FUR-FU-10000965;Furniture;Furnishings;"HowardMiller11-1/2""DiameterRidgewoodWallClock";207,76;4;0;851816;3;
4273;US-2017-158505;21/7/2017;21/7/2017;SameDay;SF-20200;SarahFoster;Consumer;UnitedStates;Murray;Utah;84107;West;TEC-PH-10004071;Technology;Phones;PayAnywhereCardReader;71928;9;0,2;62937;0;
4274;US-2017-158505;21/7/2017;21/7/2017;SameDay;SF-20200;SarahFoster;Consumer;UnitedStates;Murray;Utah;84107;West;OFF-AR-10001044;OfficeSupplies;Art;BOSTONRanger#55PencilSharpener,Black;25,99;1;0;75371;0;
4275;CA-2015-142692;23/10/2015;28/10/2015;StandardClass;AG-10495;AndrewGjertsen;Corporate;UnitedStates;Seattle;Washington;98105;West;OFF-BI-10004140;OfficeSupplies;Binders;AveryNon-StickBinders;3592;1;0,2;11225;5;
4276;CA-2015-123456;9/7/2015;13/7/2015;StandardClass;KN-16450;KeanNguyen;Corporate;UnitedStates;Dallas;Texas;75220;Central;OFF-AP-10002684;OfficeSupplies;Appliances;Acco7-OutletMasterpiecePowerCenter,WihtoutFax/PhoneLineProtection;48632;2;0,8;-121,58;4;
4277;CA-2017-151358;18/8/2017;22/8/2017;StandardClass;NF-18595;NicoleFjeld;HomeOffice;UnitedStates;Seattle;Washington;98105;West;OFF-ST-10000046;OfficeSupplies;Storage;FellowesSuperStor/DrawerFiles;323,1;2;0;61389;4;
4278;US-2016-107440;16/4/2016;20/4/2016;StandardClass;BS-11365;BillShonely;Corporate;UnitedStates;Lakewood;NewJersey;8701;East;TEC-MA-10001047;Technology;Machines;3DSystemsCubePrinter,2ndGeneration,Magenta;9099,93;7;0;23659818;4;
4279;US-2016-107440;16/4/2016;20/4/2016;StandardClass;BS-11365;BillShonely;Corporate;UnitedStates;Lakewood;NewJersey;8701;East;FUR-FU-10000550;Furniture;Furnishings;StackingTraysbyOIC;9,96;2;0;32868;4;
4280;US-2016-107440;16/4/2016;20/4/2016;StandardClass;BS-11365;BillShonely;Corporate;UnitedStates;Lakewood;NewJersey;8701;East;OFF-BI-10002432;OfficeSupplies;Binders;WilsonJonesStandardD-RingBinders;25,3;5;0;11891;4;
4281;CA-2014-166989;14/11/2014;18/11/2014;StandardClass;RM-19675;RobertMarley;HomeOffice;UnitedStates;NewYorkCity;NewYork;10011;East;OFF-PA-10004470;OfficeSupplies;Paper;"AdamsWriten'StickPhoneMessageBook,11""X51/4"",200Messages";11,36;2;0;52256;4;
4282;CA-2014-166989;14/11/2014;18/11/2014;StandardClass;RM-19675;RobertMarley;HomeOffice;UnitedStates;NewYorkCity;NewYork;10011;East;FUR-CH-10001797;Furniture;Chairs;SafcoChairConnectors,6/Carton;69264;2;0,1;146224;4;
4283;CA-2014-103100;20/12/2014;23/12/2014;FirstClass;AB-10105;AdrianBarton;Consumer;UnitedStates;Indianapolis;Indiana;46203;Central;OFF-LA-10003720;OfficeSupplies;Labels;Avery487;3,69;1;0;17343;3;
4284;CA-2014-103100;20/12/2014;23/12/2014;FirstClass;AB-10105;AdrianBarton;Consumer;UnitedStates;Indianapolis;Indiana;46203;Central;OFF-BI-10004600;OfficeSupplies;Binders;IbicoIbimaster300ManualBindingSystem;1103,97;3;0;4967865;3;
4285;CA-2015-105690;21/11/2015;26/11/2015;SecondClass;CA-11965;CarolAdams;Corporate;UnitedStates;PortArthur;Texas;77642;Central;FUR-BO-10003965;Furniture;Bookcases;O'SullivanManorHill2-DoorLibraryinBriannaOak;2461328;2;0,32;-760116;5;
4286;CA-2015-105690;21/11/2015;26/11/2015;SecondClass;CA-11965;CarolAdams;Corporate;UnitedStates;PortArthur;Texas;77642;Central;OFF-LA-10000240;OfficeSupplies;Labels;Self-AdhesiveAddressLabelsforTypewritersbyUniversal;11696;2;0,2;39474;5;
4287;CA-2015-105690;21/11/2015;26/11/2015;SecondClass;CA-11965;CarolAdams;Corporate;UnitedStates;PortArthur;Texas;77642;Central;TEC-CO-10001571;Technology;Copiers;Sharp1540csDigitalLaserCopier;439992;1;0,2;164997;5;
4288;CA-2017-127516;28/12/2017;3/1/2018;StandardClass;EH-14005;EricaHernandez;HomeOffice;UnitedStates;Nashville;Tennessee;37211;South;OFF-ST-10000736;OfficeSupplies;Storage;CarinaDoubleWideMediaStorageTowersinNatural&Black;64784;1;0,2;-129568;6;
4289;US-2015-117184;17/5/2015;21/5/2015;StandardClass;ON-18715;OdellaNelson;Corporate;UnitedStates;Houston;Texas;77095;Central;OFF-BI-10002082;OfficeSupplies;Binders;GBCTwinLoopWireBindingElements;33,28;5;0,8;-49,92;4;
4290;US-2015-117184;17/5/2015;21/5/2015;StandardClass;ON-18715;OdellaNelson;Corporate;UnitedStates;Houston;Texas;77095;Central;OFF-PA-10002250;OfficeSupplies;Paper;ThingsToDoTodayPad;14088;3;0,2;49308;4;
4291;CA-2017-102407;9/12/2017;13/12/2017;SecondClass;AT-10435;AlyssaTate;HomeOffice;UnitedStates;LosAngeles;California;90004;West;OFF-AR-10000122;OfficeSupplies;Art;Newell314;11,16;2;0;2,79;4;
